SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE_x,AMT_APPLICATION,AMT_CREDIT_x,AMT_DOWN_PAYMENT,WEEKDAY_APPR_PROCESS_START_x,HOUR_APPR_PROCESS_START_x,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE_x,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL,TARGET,NAME_CONTRACT_TYPE_y,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT_y,NAME_TYPE_SUITE_y,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,WEEKDAY_APPR_PROCESS_START_y,HOUR_APPR_PROCESS_START_y,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,COMMONAREA_AVG,ELEVATORS_AVG,LANDAREA_AVG,COMMONAREA_MODE,ELEVATORS_MODE,LANDAREA_MODE,COMMONAREA_MEDI,ELEVATORS_MEDI,LANDAREA_MEDI,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE
2345724,197444,Cash loans,360000.0,360000.0,,THURSDAY,10,Y,1,,,,Approved,-208,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,365243.0,-178.0,1592.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734980,348760,Cash loans,0.0,0.0,,SUNDAY,8,Y,1,,,,Canceled,-405,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816690,372970,Consumer loans,104850.0,93838.5,11011.5,SATURDAY,11,Y,1,0.1143779165040967,,,Approved,-132,Cash through the bank,XAP,,Repeater,Medicine,POS,XNA,Stone,250,XNA,10.0,low_normal,POS industry with interest,365243.0,-99.0,171.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203764,205177,Cash loans,450000.0,491580.0,,WEDNESDAY,17,Y,1,,,,Approved,-880,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),5,XNA,24.0,high,Cash X-Sell: high,365243.0,-850.0,-160.0,-730.0,-720.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946657,427532,Consumer loans,147195.0,172840.5,0.0,SUNDAY,11,Y,1,0.0,,,Approved,-1327,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Country-wide,2078,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1296.0,-606.0,-996.0,-990.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894597,442603,Consumer loans,39996.0,45153.0,0.0,MONDAY,17,Y,1,0.0,,,Approved,-1071,Cash through the bank,XAP,Children,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,2078,Consumer electronics,24.0,low_normal,POS household with interest,365243.0,-1040.0,-350.0,-350.0,-344.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385097,369423,Consumer loans,19611.0,14170.5,6111.0,FRIDAY,12,Y,1,0.3281529741614055,,,Approved,-1525,Cash through the bank,XAP,"Spouse, partner",Repeater,Audio/Video,POS,XNA,Country-wide,2078,Consumer electronics,6.0,middle,POS household with interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973766,282755,Consumer loans,249309.0,287482.5,0.0,FRIDAY,17,Y,1,0.0,,,Approved,-1268,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,2078,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1237.0,-547.0,-937.0,-930.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241792,404105,Consumer loans,132480.0,125527.5,13248.0,SATURDAY,16,Y,1,0.1039684696768259,,,Approved,-33,Cash through the bank,XAP,Family,Refreshed,Consumer Electronics,POS,XNA,Regional / Local,100,Consumer electronics,6.0,middle,POS household with interest,365243.0,-3.0,147.0,365243.0,365243.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395742,451154,Consumer loans,66649.5,59980.5,6669.0,FRIDAY,13,Y,1,0.1089752702229914,,,Approved,-600,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,12.0,middle,POS mobile with interest,365243.0,-562.0,-232.0,-352.0,-346.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2729966,216189,Consumer loans,325588.5,293026.5,32562.0,SUNDAY,18,Y,1,0.1089196276337099,,,Approved,-514,Cash through the bank,XAP,Unaccompanied,New,Clothing and Accessories,POS,XNA,Stone,40,Clothing,12.0,middle,POS industry with interest,365243.0,-484.0,-154.0,-184.0,-178.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334831,430368,Cash loans,877500.0,1031193.0,,THURSDAY,16,Y,1,,,,Approved,-970,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30.0,middle,Cash X-Sell: middle,365243.0,-940.0,-70.0,-70.0,-57.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012211,282125,Revolving loans,0.0,675000.0,,FRIDAY,17,Y,1,,,,Refused,-568,XNA,SCOFR,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299881,454363,Cash loans,688500.0,783018.0,,WEDNESDAY,12,Y,1,,,,Refused,-456,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,high,Cash X-Sell: high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709276,342991,Revolving loans,900000.0,900000.0,,TUESDAY,13,Y,1,,,,Approved,-511,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-479.0,-435.0,365243.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742815,244966,Cash loans,0.0,0.0,,WEDNESDAY,12,Y,1,,,,Canceled,-183,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796269,240839,Cash loans,0.0,0.0,,WEDNESDAY,13,Y,1,,,,Refused,-223,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981960,306707,Cash loans,225000.0,269550.0,,WEDNESDAY,11,Y,1,,,,Refused,-13,Cash through the bank,SCOFR,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,low_normal,Cash Street: low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275378,433914,Revolving loans,0.0,0.0,,TUESDAY,17,Y,1,,,,Canceled,-314,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009986,360684,Consumer loans,57600.0,60642.0,0.0,TUESDAY,14,Y,1,0.0,,,Approved,-693,Cash through the bank,XAP,Unaccompanied,New,Furniture,POS,XNA,Stone,95,Furniture,6.0,middle,POS industry with interest,365243.0,-662.0,-512.0,-512.0,-506.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519873,258336,Consumer loans,46530.0,46300.5,4653.0,WEDNESDAY,12,Y,1,0.0994542082486973,,,Approved,-621,Cash through the bank,XAP,Unaccompanied,Refreshed,Mobile,POS,XNA,Country-wide,31,Connectivity,12.0,middle,POS mobile with interest,365243.0,-590.0,-260.0,-260.0,-252.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535384,394386,Consumer loans,28750.5,19750.5,9000.0,SUNDAY,8,Y,1,0.3409268771610295,,,Approved,-953,Cash through the bank,XAP,,Repeater,Audio/Video,POS,XNA,Country-wide,20,Connectivity,6.0,high,POS mobile with interest,365243.0,-914.0,-764.0,-854.0,-827.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443751,210583,Cash loans,0.0,0.0,,MONDAY,18,Y,1,,,,Canceled,-201,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524716,273901,Revolving loans,0.0,0.0,,MONDAY,14,Y,1,,,,Canceled,-395,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081217,281586,Revolving loans,0.0,0.0,,THURSDAY,14,Y,1,,,,Canceled,-84,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522811,120854,Revolving loans,0.0,675000.0,,THURSDAY,18,Y,1,,,,Approved,-879,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-332.0,-297.0,365243.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408628,320444,Cash loans,1035000.0,1110141.0,,FRIDAY,16,Y,1,,,,Approved,-953,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30.0,middle,Cash X-Sell: middle,365243.0,-923.0,-53.0,-53.0,-48.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851241,415052,Consumer loans,46476.0,48775.5,0.0,TUESDAY,16,Y,1,0.0,,,Approved,-1368,Cash through the bank,XAP,Children,New,Consumer Electronics,POS,XNA,Country-wide,3500,Consumer electronics,6.0,high,POS household with interest,365243.0,-1337.0,-1187.0,-1187.0,-1181.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030030,133853,Consumer loans,104809.5,121410.0,0.0,SATURDAY,14,Y,1,0.0,,,Approved,-346,Cash through the bank,XAP,,Repeater,Audio/Video,POS,XNA,Country-wide,3500,Consumer electronics,18.0,low_action,POS household without interest,365243.0,-315.0,195.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935914,191576,Consumer loans,23400.0,23400.0,,SATURDAY,9,Y,1,,,,Unused offer,-1412,Cash through the bank,CLIENT,Family,Repeater,Audio/Video,XNA,XNA,Country-wide,3500,Consumer electronics,,XNA,POS household with interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457539,307992,Consumer loans,113215.5,113215.5,0.0,SUNDAY,12,Y,1,0.0,,,Unused offer,-520,Cash through the bank,CLIENT,,New,Computers,XNA,XNA,Country-wide,25,Connectivity,,XNA,POS mobile with interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077629,203467,Cash loans,1012500.0,1115410.5,,THURSDAY,10,Y,1,,,,Approved,-974,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,42.0,middle,Cash X-Sell: middle,365243.0,-944.0,286.0,-554.0,-551.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289239,444025,Cash loans,0.0,0.0,,FRIDAY,14,Y,1,,,,Refused,-308,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196771,127624,Cash loans,1170000.0,1170000.0,,FRIDAY,17,Y,1,,,,Refused,-358,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2603082,223550,Cash loans,0.0,0.0,,SATURDAY,17,Y,1,,,,Canceled,-354,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247611,119539,Cash loans,405000.0,405000.0,,FRIDAY,11,Y,1,,,,Refused,-147,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826549,141689,Cash loans,0.0,0.0,,WEDNESDAY,15,Y,1,,,,Canceled,-197,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067163,422466,Cash loans,630000.0,673245.0,,TUESDAY,13,Y,1,,,,Refused,-500,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655160,255798,Cash loans,0.0,0.0,,FRIDAY,12,Y,1,,,,Canceled,-261,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743878,178345,Cash loans,0.0,0.0,,TUESDAY,12,Y,1,,,,Canceled,-248,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015452,272179,Cash loans,0.0,0.0,,FRIDAY,14,Y,1,,,,Canceled,-60,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729112,365261,Cash loans,270000.0,328450.5,,SATURDAY,9,Y,1,,,,Refused,-208,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192792,445331,Cash loans,886500.0,937989.0,,TUESDAY,13,Y,1,,,,Refused,-422,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2603295,217812,Cash loans,0.0,0.0,,FRIDAY,16,Y,1,,,,Canceled,-200,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086496,434442,Cash loans,0.0,0.0,,TUESDAY,12,Y,1,,,,Canceled,-469,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2577530,427367,Cash loans,0.0,0.0,,TUESDAY,10,Y,1,,,,Canceled,-128,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168659,101529,Cash loans,0.0,0.0,,TUESDAY,11,Y,1,,,,Refused,-115,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,0.0,Cash loans,F,N,Y,0.0,225000.0,1288350.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-20276.0,365243.0,-10405.0,-2885.0,,1.0,0.0,0.0,1.0,0.0,0.0,,2.0,FRIDAY,14.0,,0.5887948945557128,0.0926171713748545,0.0,0.0,0.0193,0.0,0.0,0.0198,0.0,0.0,0.0197,"Stone, brick",No
2686051,101529,Cash loans,0.0,0.0,,TUESDAY,9,Y,1,,,,Canceled,-164,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,0.0,Cash loans,F,N,Y,0.0,225000.0,1288350.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-20276.0,365243.0,-10405.0,-2885.0,,1.0,0.0,0.0,1.0,0.0,0.0,,2.0,FRIDAY,14.0,,0.5887948945557128,0.0926171713748545,0.0,0.0,0.0193,0.0,0.0,0.0198,0.0,0.0,0.0197,"Stone, brick",No
2640293,264510,Revolving loans,0.0,0.0,,MONDAY,10,Y,1,,,,Refused,-238,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070086,348624,Cash loans,468000.0,523597.5,,THURSDAY,12,Y,1,,,,Refused,-48,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545472,326635,Cash loans,1800000.0,2013840.0,,FRIDAY,11,Y,1,,,,Refused,-581,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246266,153017,Cash loans,0.0,0.0,,TUESDAY,13,Y,1,,,,Canceled,-88,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181698,115097,Consumer loans,103455.0,54459.0,51727.5,SUNDAY,14,Y,1,0.5305377802262998,,,Approved,-220,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,70,Consumer electronics,6.0,low_normal,POS household with interest,365243.0,-189.0,-39.0,-159.0,-157.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2567926,186632,Consumer loans,186880.5,186880.5,0.0,MONDAY,16,Y,1,0.0,,,Approved,-517,Cash through the bank,XAP,,Refreshed,Medicine,POS,XNA,Stone,100,Industry,24.0,low_action,POS industry without interest,365243.0,-480.0,210.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232481,292407,Consumer loans,86989.5,91039.5,0.0,FRIDAY,15,Y,1,0.0,,,Approved,-269,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Country-wide,140,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-239.0,31.0,365243.0,365243.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418540,303722,Cash loans,67500.0,67500.0,,FRIDAY,12,Y,1,,,,Approved,-197,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-167.0,163.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494675,380561,Consumer loans,56340.0,44959.5,13500.0,SATURDAY,10,Y,1,0.2515027886438862,,,Approved,-2152,XNA,XAP,Family,Repeater,Mobile,POS,XNA,Stone,30,Connectivity,6.0,high,POS mobile with interest,365243.0,-2118.0,-1968.0,-2028.0,-2025.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449093,311178,Cash loans,0.0,0.0,,SATURDAY,12,Y,1,,,,Refused,-273,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343409,160671,Cash loans,0.0,0.0,,TUESDAY,11,Y,1,,,,Canceled,-345,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2559699,188312,Cash loans,90000.0,95940.0,,SATURDAY,10,Y,1,,,,Approved,-191,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-161.0,169.0,365243.0,365243.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146680,293304,Cash loans,0.0,0.0,,SATURDAY,12,Y,1,,,,Canceled,-367,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2608217,268456,Cash loans,0.0,0.0,,WEDNESDAY,11,Y,1,,,,Canceled,-385,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740457,367231,Cash loans,0.0,0.0,,SUNDAY,10,Y,1,,,,Canceled,-314,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822378,276770,Consumer loans,22815.0,20533.5,2281.5,FRIDAY,15,Y,1,0.1089090909090909,,,Approved,-2254,Cash through the bank,XAP,,New,Sport and Leisure,POS,XNA,Stone,5,Industry,24.0,low_normal,POS other with interest,365243.0,-2202.0,-1512.0,-1512.0,-1510.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2833823,106086,Consumer loans,58050.0,52245.0,5805.0,FRIDAY,12,Y,1,0.1089090909090909,,,Approved,-1555,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,135,Furniture,10.0,middle,POS industry with interest,365243.0,-1524.0,-1254.0,-1254.0,-1252.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147401,202386,Cash loans,0.0,0.0,,WEDNESDAY,11,Y,1,,,,Canceled,-26,XNA,XAP,,Repeater,XNA,XNA,XNA,Channel of corporate sales,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178955,269861,Consumer loans,50661.0,57609.0,5067.0,TUESDAY,18,Y,1,0.088046838285207,,,Approved,-1435,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,15,Connectivity,12.0,high,POS mobile with interest,365243.0,-1394.0,-1064.0,-1064.0,-1058.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845061,262439,Consumer loans,119774.655,119772.0,2.655,TUESDAY,19,Y,1,2.4141471028544085e-05,,,Approved,-1384,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,2000,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-1353.0,-1023.0,-1023.0,-1015.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326748,436731,Consumer loans,32985.0,29700.0,3285.0,WEDNESDAY,16,Y,1,0.1084633511100086,,,Approved,-778,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,12.0,high,POS mobile with interest,365243.0,-741.0,-411.0,-651.0,-648.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255346,135347,Consumer loans,89100.0,97920.0,0.0,WEDNESDAY,11,Y,1,0.0,,,Refused,-1661,Cash through the bank,HC,Family,Repeater,Furniture,POS,XNA,Stone,70,Furniture,12.0,high,POS industry with interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897668,205582,Revolving loans,45000.0,45000.0,,MONDAY,16,Y,1,,,,Approved,-234,XNA,XAP,Family,New,XNA,Cards,walk-in,Country-wide,3000,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741832,346883,Consumer loans,37305.0,32805.0,4500.0,MONDAY,18,Y,1,0.1313740541726066,,,Approved,-2904,XNA,XAP,,New,Mobile,POS,XNA,Stone,30,Connectivity,8.0,high,POS mobile with interest,365243.0,-2869.0,-2659.0,-2659.0,-2653.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103699,179380,Consumer loans,32895.0,35608.5,0.0,THURSDAY,9,Y,1,0.0,,,Approved,-1182,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,230,Consumer electronics,10.0,high,POS household with interest,365243.0,-1151.0,-881.0,-881.0,-878.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
